191842456
169120568
190720200
98440497
177499997
189707829
5402225
95071585
101013849
186867907
1664110178
193925241
157725290
79149742
1652232
316564
160272861
182139647
184041031
265131
193963943
1377797458
1941944581
182435473
160400813
187443587
95589893
193877532
159206731
686291413
188540508
